Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Lead Time
2213,US-2022-105627-CHO-MIL-31000,2024-03-08,2027-09-02,3,105627,1,Kenosha,57,53142,0,2,CHO-MIL-31000,9,22.75,7,14.77,7.98,1273
2214,US-2022-105627-CHO-FUD-51000,2024-03-08,2027-09-02,3,105627,1,Kenosha,57,53142,0,2,CHO-FUD-51000,8,21.6,6,14.4,7.2,1273
2215,US-2022-107741-CHO-MIL-31000,2024-03-08,2027-08-31,0,107741,1,Pueblo,6,81001,0,3,CHO-MIL-31000,9,3.25,1,2.11,1.14,1271
2216,US-2022-105627-CHO-FUD-51000,2024-03-08,2027-09-02,3,105627,1,Kenosha,57,53142,0,2,CHO-FUD-51000,8,3.6,1,2.4,1.2,1273
2217,US-2022-132136-CHO-MIL-31000,2024-03-08,2027-09-02,3,132136,1,Chicago,13,60623,0,2,CHO-MIL-31000,9,9.75,3,6.33,3.42,1273
2218,US-2022-160213-CHO-NUT-13000,2024-03-08,2027-09-03,3,160213,1,Long Beach,34,11561,0,0,CHO-NUT-13000,10,10.47,3,7.47,3.0,1274
2219,US-2022-105627-CHO-MIL-31000,2024-03-08,2027-09-02,3,105627,1,Kenosha,57,53142,0,2,CHO-MIL-31000,9,16.25,5,10.55,5.7,1273
2220,US-2022-110345-CHO-SCR-58000,2024-03-09,2027-09-01,2,110345,1,Raleigh,36,27604,0,1,CHO-SCR-58000,12,7.2,2,5.0,2.2,1271
2221,US-2022-123155-CHO-FUD-51000,2024-03-09,2027-09-02,0,123155,1,San Antonio,51,78207,0,2,CHO-FUD-51000,8,18.0,5,12.0,6.0,1272
2222,US-2022-123155-CHO-TRI-54000,2024-03-09,2027-09-02,0,123155,1,San Antonio,51,78207,0,2,CHO-TRI-54000,11,11.25,3,7.35,3.9,1272
2223,US-2022-146829-CHO-FUD-51000,2024-03-10,2027-08-31,1,146829,1,Houston,51,77041,0,2,CHO-FUD-51000,8,7.2,2,4.8,2.4,1269
2224,US-2022-118906-CHO-MIL-31000,2024-03-10,2027-08-31,1,118906,1,Clinton,21,20735,0,0,CHO-MIL-31000,9,19.5,6,12.66,6.84,1269
2225,US-2022-128083-CHO-MIL-31000,2024-03-12,2027-09-07,3,128083,1,Plantation,10,33317,0,1,CHO-MIL-31000,9,9.75,3,6.33,3.42,1274
2226,US-2022-128083-CHO-MIL-31000,2024-03-12,2027-09-07,3,128083,1,Plantation,10,33317,0,1,CHO-MIL-31000,9,13.0,4,8.44,4.56,1274
2227,US-2022-128083-CHO-SCR-58000,2024-03-12,2027-09-07,3,128083,1,Plantation,10,33317,0,1,CHO-SCR-58000,12,10.8,3,7.5,3.3,1274
2228,US-2022-148705-CHO-MIL-31000,2024-03-12,2027-09-08,3,148705,1,Charlotte,36,28205,0,1,CHO-MIL-31000,9,6.5,2,4.22,2.28,1275
2229,US-2022-114237-CHO-TRI-54000,2024-03-13,2027-09-05,0,114237,1,Seattle,55,98103,0,3,CHO-TRI-54000,11,7.5,2,4.9,2.6,1271
2230,US-2022-139675-CHO-SCR-58000,2024-03-13,2027-09-08,2,139675,1,Chico,5,95928,0,3,CHO-SCR-58000,12,14.4,4,10.0,4.4,1274
2231,US-2022-139675-CHO-MIL-31000,2024-03-13,2027-09-08,2,139675,1,Chico,5,95928,0,3,CHO-MIL-31000,9,26.0,8,16.88,9.12,1274
2232,CA-2022-139675-CHO-SCR-58000,2024-03-13,2027-09-08,2,139675,0,Calgary,1,T2C,0,3,CHO-SCR-58000,12,14.4,4,10.0,4.4,1274
2233,CA-2022-139675-CHO-MIL-31000,2024-03-13,2027-09-08,2,139675,0,Calgary,1,T2C,0,3,CHO-MIL-31000,9,26.0,8,16.88,9.12,1274
2234,US-2022-163587-CHO-NUT-13000,2024-03-14,2027-09-08,3,163587,1,Dover,31,3820,0,0,CHO-NUT-13000,10,10.47,3,7.47,3.0,1273
2235,US-2022-163587-CHO-TRI-54000,2024-03-14,2027-09-08,3,163587,1,Dover,31,3820,0,0,CHO-TRI-54000,11,15.0,4,9.8,5.2,1273
2236,US-2022-167479-CHO-FUD-51000,2024-03-14,2027-09-09,3,167479,1,Roseville,5,95661,0,3,CHO-FUD-51000,8,10.8,3,7.2,3.6,1274
2237,US-2022-155124-CHO-MIL-31000,2024-03-15,2027-09-11,3,155124,1,Lehi,52,84043,0,3,CHO-MIL-31000,9,9.75,3,6.33,3.42,1275
2238,US-2022-144722-CHO-SCR-58000,2024-03-16,2027-09-13,3,144722,1,Los Angeles,5,90036,0,3,CHO-SCR-58000,12,3.6,1,2.5,1.1,1276
2239,US-2022-112116-CHO-FUD-51000,2024-03-16,2027-09-08,2,112116,1,Seattle,55,98103,0,3,CHO-FUD-51000,8,7.2,2,4.8,2.4,1271
2240,US-2022-145352-CHO-TRI-54000,2024-03-16,2027-09-12,3,145352,1,Atlanta,11,30318,0,1,CHO-TRI-54000,11,3.75,1,2.45,1.3,1275
2241,US-2022-150231-CHO-MIL-31000,2024-03-16,2027-09-10,2,150231,1,New York City,34,10009,0,0,CHO-MIL-31000,9,9.75,3,6.33,3.42,1273
2242,US-2022-145352-CHO-TRI-54000,2024-03-16,2027-09-12,3,145352,1,Atlanta,11,30318,0,1,CHO-TRI-54000,11,11.25,3,7.35,3.9,1275
2243,US-2022-145352-CHO-NUT-13000,2024-03-16,2027-09-12,3,145352,1,Atlanta,11,30318,0,1,CHO-NUT-13000,10,17.45,5,12.45,5.0,1275
2244,US-2022-134257-CHO-NUT-13000,2024-03-16,2027-09-09,2,134257,1,Auburn,0,36830,0,1,CHO-NUT-13000,10,6.98,2,4.98,2.0,1272
2245,US-2022-134257-CHO-FUD-51000,2024-03-16,2027-09-09,2,134257,1,Auburn,0,36830,0,1,CHO-FUD-51000,8,18.0,5,12.0,6.0,1272
2246,US-2022-145352-CHO-TRI-54000,2024-03-16,2027-09-12,3,145352,1,Atlanta,11,30318,0,1,CHO-TRI-54000,11,11.25,3,7.35,3.9,1275
2247,US-2022-153906-CHO-MIL-31000,2024-03-16,2027-09-10,3,153906,1,New York City,34,10009,0,0,CHO-MIL-31000,9,6.5,2,4.22,2.28,1273
2248,US-2022-110632-CHO-TRI-54000,2024-03-17,2027-09-12,2,110632,1,New York City,34,10009,0,0,CHO-TRI-54000,11,7.5,2,4.9,2.6,1274
2249,US-2022-110632-CHO-SCR-58000,2024-03-17,2027-09-12,2,110632,1,New York City,34,10009,0,0,CHO-SCR-58000,12,3.6,1,2.5,1.1,1274
2250,US-2022-168088-CHO-FUD-51000,2024-03-19,2027-09-12,0,168088,1,Houston,51,77041,0,2,CHO-FUD-51000,8,14.4,4,9.6,4.8,1272
2251,US-2022-113110-CHO-TRI-54000,2024-03-19,2027-09-13,3,113110,1,San Bernardino,5,92404,0,3,CHO-TRI-54000,11,7.5,2,4.9,2.6,1273
2252,US-2022-149993-CHO-NUT-13000,2024-03-19,2027-09-10,0,149993,1,Lancaster,5,93534,0,3,CHO-NUT-13000,10,17.45,5,12.45,5.0,1270
2253,US-2022-113110-CHO-SCR-58000,2024-03-19,2027-09-13,3,113110,1,San Bernardino,5,92404,0,3,CHO-SCR-58000,12,7.2,2,5.0,2.2,1273
2254,US-2022-168088-CHO-FUD-51000,2024-03-19,2027-09-12,0,168088,1,Houston,51,77041,0,2,CHO-FUD-51000,8,7.2,2,4.8,2.4,1272
2255,US-2022-143532-CHO-NUT-13000,2024-03-19,2027-09-14,3,143532,1,North Miami,10,33161,0,1,CHO-NUT-13000,10,10.47,3,7.47,3.0,1274
2256,US-2022-163104-CHO-FUD-51000,2024-03-19,2027-09-16,3,163104,1,Los Angeles,5,90004,0,3,CHO-FUD-51000,8,7.2,2,4.8,2.4,1276
2257,US-2022-113110-CHO-FUD-51000,2024-03-19,2027-09-13,3,113110,1,San Bernardino,5,92404,0,3,CHO-FUD-51000,8,21.6,6,14.4,7.2,1273
2258,US-2022-111829-CHO-TRI-54000,2024-03-19,2027-09-10,0,111829,1,Seattle,55,98115,0,3,CHO-TRI-54000,11,7.5,2,4.9,2.6,1270
2260,US-2022-113110-CHO-SCR-58000,2024-03-19,2027-09-13,3,113110,1,San Bernardino,5,92404,0,3,CHO-SCR-58000,12,14.4,4,10.0,4.4,1273
2261,US-2022-111829-CHO-TRI-54000,2024-03-19,2027-09-10,0,111829,1,Seattle,55,98115,0,3,CHO-TRI-54000,11,26.25,7,17.15,9.1,1270
2262,US-2022-132101-CHO-SCR-58000,2024-03-19,2027-09-15,3,132101,1,Seattle,55,98105,0,3,CHO-SCR-58000,12,10.8,3,7.5,3.3,1275
2263,US-2022-127607-CHO-SCR-58000,2024-03-20,2027-09-16,3,127607,1,Carrollton,51,75007,0,2,CHO-SCR-58000,12,7.2,2,5.0,2.2,1275
2264,US-2022-159534-CHO-SCR-58000,2024-03-20,2027-09-13,0,159534,1,New York City,34,10035,0,0,CHO-SCR-58000,12,28.8,8,20.0,8.8,1272
2265,US-2022-159534-CHO-FUD-51000,2024-03-20,2027-09-13,0,159534,1,New York City,34,10035,0,0,CHO-FUD-51000,8,10.8,3,7.2,3.6,1272
2266,US-2022-159534-CHO-SCR-58000,2024-03-20,2027-09-13,0,159534,1,New York City,34,10035,0,0,CHO-SCR-58000,12,3.6,1,2.5,1.1,1272
2268,US-2022-106565-OTH-GUM-21000,2024-03-20,2027-09-13,0,106565,1,Milwaukee,57,53209,1,2,OTH-GUM-21000,13,10.0,8,5.2,4.8,1272
2269,US-2022-159534-CHO-MIL-31000,2024-03-20,2027-09-13,0,159534,1,New York City,34,10035,0,0,CHO-MIL-31000,9,13.0,4,8.44,4.56,1272
2270,US-2022-165813-CHO-TRI-54000,2024-03-20,2027-09-12,2,165813,1,Salem,42,97301,0,3,CHO-TRI-54000,11,11.25,3,7.35,3.9,1271
2271,US-2022-159534-CHO-MIL-31000,2024-03-20,2027-09-13,0,159534,1,New York City,34,10035,0,0,CHO-MIL-31000,9,6.5,2,4.22,2.28,1272
2272,US-2022-120621-CHO-MIL-31000,2024-03-21,2027-09-16,3,120621,1,Jacksonville,36,28540,0,1,CHO-MIL-31000,9,13.0,4,8.44,4.56,1274
2273,US-2022-120621-CHO-NUT-13000,2024-03-21,2027-09-16,3,120621,1,Jacksonville,36,28540,0,1,CHO-NUT-13000,10,10.47,3,7.47,3.0,1274
2275,CA-2022-150547-CHO-MIL-31000,2024-03-21,2027-09-16,3,150547,0,Montreal,45,H1A,0,0,CHO-MIL-31000,9,3.25,1,2.11,1.14,1274
2276,US-2022-163279-CHO-NUT-13000,2024-03-22,2027-09-16,3,163279,1,San Diego,5,92037,0,3,CHO-NUT-13000,10,6.98,2,4.98,2.0,1273
2277,US-2022-121552-CHO-NUT-13000,2024-03-22,2027-09-17,3,121552,1,Huntsville,0,35810,0,1,CHO-NUT-13000,10,13.96,4,9.96,4.0,1274
2279,US-2022-163279-CHO-FUD-51000,2024-03-22,2027-09-16,3,163279,1,San Diego,5,92037,0,3,CHO-FUD-51000,8,14.4,4,9.6,4.8,1273
2280,US-2022-157812-CHO-TRI-54000,2024-03-22,2027-09-16,3,157812,1,Houston,51,77041,0,2,CHO-TRI-54000,11,7.5,2,4.9,2.6,1273
2281,US-2022-117884-CHO-MIL-31000,2024-03-22,2027-09-12,1,117884,1,Plantation,10,33317,0,1,CHO-MIL-31000,9,29.25,9,18.99,10.26,1269
2282,US-2022-157812-CHO-FUD-51000,2024-03-22,2027-09-16,3,157812,1,Houston,51,77041,0,2,CHO-FUD-51000,8,3.6,1,2.4,1.2,1273
2283,US-2022-117884-CHO-TRI-54000,2024-03-22,2027-09-12,1,117884,1,Plantation,10,33317,0,1,CHO-TRI-54000,11,26.25,7,17.15,9.1,1269
2284,US-2022-163440-CHO-SCR-58000,2024-03-22,2027-09-14,0,163440,1,Thousand Oaks,5,91360,0,3,CHO-SCR-58000,12,7.2,2,5.0,2.2,1271
2285,US-2022-163279-CHO-FUD-51000,2024-03-22,2027-09-16,3,163279,1,San Diego,5,92037,0,3,CHO-FUD-51000,8,10.8,3,7.2,3.6,1273
2286,US-2022-125374-CHO-TRI-54000,2024-03-23,2027-09-19,3,125374,1,Houston,51,77095,0,2,CHO-TRI-54000,11,7.5,2,4.9,2.6,1275
2287,US-2022-130218-CHO-FUD-51000,2024-03-23,2027-09-16,0,130218,1,Florence,48,29501,0,1,CHO-FUD-51000,8,14.4,4,9.6,4.8,1272
2288,US-2022-138219-CHO-MIL-31000,2024-03-23,2027-09-20,3,138219,1,Los Angeles,5,90049,0,3,CHO-MIL-31000,9,13.0,4,8.44,4.56,1276
2290,US-2022-130218-CHO-NUT-13000,2024-03-23,2027-09-16,0,130218,1,Florence,48,29501,0,1,CHO-NUT-13000,10,13.96,4,9.96,4.0,1272
2291,US-2022-107944-CHO-SCR-58000,2024-03-23,2027-09-15,0,107944,1,Los Angeles,5,90008,0,3,CHO-SCR-58000,12,10.8,3,7.5,3.3,1271
2292,US-2022-118423-CHO-SCR-58000,2024-03-24,2027-09-17,0,118423,1,Peoria,13,61604,0,2,CHO-SCR-58000,12,10.8,3,7.5,3.3,1272
2293,US-2022-145457-CHO-MIL-31000,2024-03-24,2027-09-17,2,145457,1,Covington,55,98042,0,3,CHO-MIL-31000,9,16.25,5,10.55,5.7,1272
2294,US-2022-112508-CHO-TRI-54000,2024-03-24,2027-09-20,3,112508,1,Coral Springs,10,33065,0,1,CHO-TRI-54000,11,7.5,2,4.9,2.6,1275
2295,US-2022-164301-CHO-MIL-31000,2024-03-26,2027-09-20,3,164301,1,Seattle,55,98103,0,3,CHO-MIL-31000,9,26.0,8,16.88,9.12,1273
2296,US-2022-116981-CHO-MIL-31000,2024-03-26,2027-09-18,2,116981,1,New York City,34,10009,0,0,CHO-MIL-31000,9,9.75,3,6.33,3.42,1271
2297,US-2022-103793-CHO-MIL-31000,2024-03-26,2027-09-21,3,103793,1,Miami,10,33142,0,1,CHO-MIL-31000,9,9.75,3,6.33,3.42,1274
2298,US-2022-167374-CHO-MIL-31000,2024-03-26,2027-09-20,2,167374,1,Philadelphia,43,19140,0,0,CHO-MIL-31000,9,19.5,6,12.66,6.84,1273
2299,US-2022-116981-CHO-TRI-54000,2024-03-26,2027-09-18,2,116981,1,New York City,34,10009,0,0,CHO-TRI-54000,11,26.25,7,17.15,9.1,1271
2300,US-2022-167374-CHO-FUD-51000,2024-03-26,2027-09-20,2,167374,1,Philadelphia,43,19140,0,0,CHO-FUD-51000,8,10.8,3,7.2,3.6,1273
2301,US-2022-132948-CHO-SCR-58000,2024-03-27,2027-09-24,3,132948,1,Seattle,55,98115,0,3,CHO-SCR-58000,12,18.0,5,12.5,5.5,1276
2302,US-2022-133536-CHO-MIL-31000,2024-03-28,2027-09-20,2,133536,1,New York City,34,10009,0,0,CHO-MIL-31000,9,9.75,3,6.33,3.42,1271
2303,US-2022-135363-CHO-FUD-51000,2024-03-28,2027-09-23,3,135363,1,Philadelphia,43,19120,0,0,CHO-FUD-51000,8,3.6,1,2.4,1.2,1274
2304,US-2022-131534-CHO-SCR-58000,2024-03-28,2027-09-23,3,131534,1,Los Angeles,5,90036,0,3,CHO-SCR-58000,12,18.0,5,12.5,5.5,1274
2305,US-2022-135363-CHO-TRI-54000,2024-03-28,2027-09-23,3,135363,1,Philadelphia,43,19120,0,0,CHO-TRI-54000,11,11.25,3,7.35,3.9,1274
2306,US-2022-131534-CHO-TRI-54000,2024-03-28,2027-09-23,3,131534,1,Los Angeles,5,90036,0,3,CHO-TRI-54000,11,3.75,1,2.45,1.3,1274
2307,US-2022-153549-CHO-NUT-13000,2024-03-29,2027-09-21,2,153549,1,Jacksonville,10,32216,0,1,CHO-NUT-13000,10,17.45,5,12.45,5.0,1271
2308,US-2022-103996-CHO-FUD-51000,2024-03-29,2027-09-21,2,103996,1,San Diego,5,92105,0,3,CHO-FUD-51000,8,10.8,3,7.2,3.6,1271
2309,US-2022-121272-CHO-TRI-54000,2024-03-29,2027-09-25,3,121272,1,Seattle,55,98103,0,3,CHO-TRI-54000,11,15.0,4,9.8,5.2,1275
2310,US-2022-150749-CHO-MIL-31000,2024-03-29,2027-09-24,2,150749,1,Springfield,54,22153,0,1,CHO-MIL-31000,9,6.5,2,4.22,2.28,1274
2311,US-2022-103996-CHO-NUT-13000,2024-03-29,2027-09-21,2,103996,1,San Diego,5,92105,0,3,CHO-NUT-13000,10,10.47,3,7.47,3.0,1271
2312,US-2022-103996-CHO-FUD-51000,2024-03-29,2027-09-21,2,103996,1,San Diego,5,92105,0,3,CHO-FUD-51000,8,21.6,6,14.4,7.2,1271
2313,US-2022-105361-CHO-TRI-54000,2024-03-29,2027-09-25,3,105361,1,New York City,34,10024,0,0,CHO-TRI-54000,11,15.0,4,9.8,5.2,1275
2314,US-2022-103996-CHO-MIL-31000,2024-03-29,2027-09-21,2,103996,1,San Diego,5,92105,0,3,CHO-MIL-31000,9,9.75,3,6.33,3.42,1271
2315,US-2022-104871-CHO-SCR-58000,2024-03-30,2027-09-24,3,104871,1,Normal,13,61761,0,2,CHO-SCR-58000,12,14.4,4,10.0,4.4,1273
2316,US-2022-121405-CHO-NUT-13000,2024-03-30,2027-09-25,3,121405,1,Chicago,13,60610,0,2,CHO-NUT-13000,10,17.45,5,12.45,5.0,1274
2317,US-2022-121405-CHO-TRI-54000,2024-03-30,2027-09-25,3,121405,1,Chicago,13,60610,0,2,CHO-TRI-54000,11,18.75,5,12.25,6.5,1274
2318,US-2022-128125-CHO-SCR-58000,2024-03-31,2027-09-26,3,128125,1,Houston,51,77095,0,2,CHO-SCR-58000,12,10.8,3,7.5,3.3,1274
2319,US-2022-128125-CHO-TRI-54000,2024-03-31,2027-09-26,3,128125,1,Houston,51,77095,0,2,CHO-TRI-54000,11,11.25,3,7.35,3.9,1274
2320,US-2022-137106-CHO-FUD-51000,2024-03-31,2027-09-25,3,137106,1,Jacksonville,10,32216,0,1,CHO-FUD-51000,8,18.0,5,12.0,6.0,1273
2321,US-2022-122140-CHO-TRI-54000,2024-04-02,2027-09-28,3,122140,1,Dallas,51,75220,0,2,CHO-TRI-54000,11,7.5,2,4.9,2.6,1274
2322,US-2022-136378-CHO-FUD-51000,2024-04-02,2027-09-28,3,136378,1,Houston,51,77070,0,2,CHO-FUD-51000,8,10.8,3,7.2,3.6,1274
2323,US-2022-122140-CHO-NUT-13000,2024-04-02,2027-09-28,3,122140,1,Dallas,51,75220,0,2,CHO-NUT-13000,10,24.43,7,17.43,7.0,1274
2324,US-2022-122140-CHO-NUT-13000,2024-04-02,2027-09-28,3,122140,1,Dallas,51,75220,0,2,CHO-NUT-13000,10,10.47,3,7.47,3.0,1274
2325,US-2022-159513-CHO-MIL-31000,2024-04-02,2027-09-30,3,159513,1,Los Angeles,5,90049,0,3,CHO-MIL-31000,9,9.75,3,6.33,3.42,1276
2326,US-2022-142811-CHO-SCR-58000,2024-04-02,2027-09-28,3,142811,1,Mesa,2,85204,0,3,CHO-SCR-58000,12,18.0,5,12.5,5.5,1274
2327,US-2022-110667-CHO-FUD-51000,2024-04-04,2027-09-29,3,110667,1,New York City,34,10009,0,0,CHO-FUD-51000,8,7.2,2,4.8,2.4,1273
2328,US-2022-112452-CHO-NUT-13000,2024-04-04,2027-09-25,1,112452,1,Lansing,23,48911,0,2,CHO-NUT-13000,10,6.98,2,4.98,2.0,1269
2329,US-2022-110667-CHO-SCR-58000,2024-04-04,2027-09-29,3,110667,1,New York City,34,10009,0,0,CHO-SCR-58000,12,7.2,2,5.0,2.2,1273
2330,US-2022-110667-CHO-SCR-58000,2024-04-04,2027-09-29,3,110667,1,New York City,34,10009,0,0,CHO-SCR-58000,12,10.8,3,7.5,3.3,1273
2331,US-2022-112452-CHO-MIL-31000,2024-04-04,2027-09-25,1,112452,1,Lansing,23,48911,0,2,CHO-MIL-31000,9,6.5,2,4.22,2.28,1269
2332,US-2022-110667-CHO-NUT-13000,2024-04-04,2027-09-29,3,110667,1,New York City,34,10009,0,0,CHO-NUT-13000,10,13.96,4,9.96,4.0,1273
2333,US-2022-112452-CHO-NUT-13000,2024-04-04,2027-09-25,1,112452,1,Lansing,23,48911,0,2,CHO-NUT-13000,10,6.98,2,4.98,2.0,1269
2334,US-2022-112452-CHO-SCR-58000,2024-04-04,2027-09-25,1,112452,1,Lansing,23,48911,0,2,CHO-SCR-58000,12,7.2,2,5.0,2.2,1269
2335,US-2022-112452-CHO-NUT-13000,2024-04-04,2027-09-25,1,112452,1,Lansing,23,48911,0,2,CHO-NUT-13000,10,3.49,1,2.49,1.0,1269
2336,US-2022-167010-CHO-FUD-51000,2024-04-05,2027-10-01,3,167010,1,Philadelphia,43,19143,0,0,CHO-FUD-51000,8,18.0,5,12.0,6.0,1274
2337,US-2022-161452-CHO-NUT-13000,2024-04-05,2027-10-02,3,161452,1,Los Angeles,5,90036,0,3,CHO-NUT-13000,10,10.47,3,7.47,3.0,1275
2338,US-2022-167010-CHO-MIL-31000,2024-04-05,2027-10-01,3,167010,1,Philadelphia,43,19143,0,0,CHO-MIL-31000,9,3.25,1,2.11,1.14,1274
2339,US-2022-167010-CHO-FUD-51000,2024-04-05,2027-10-01,3,167010,1,Philadelphia,43,19143,0,0,CHO-FUD-51000,8,14.4,4,9.6,4.8,1274
2340,US-2022-167010-CHO-FUD-51000,2024-04-05,2027-10-01,3,167010,1,Philadelphia,43,19143,0,0,CHO-FUD-51000,8,25.2,7,16.8,8.4,1274
2341,US-2022-102855-CHO-FUD-51000,2024-04-05,2027-09-27,1,102855,1,Spokane,55,99207,0,3,CHO-FUD-51000,8,28.8,8,19.2,9.6,1270
2342,US-2022-167010-CHO-SCR-58000,2024-04-05,2027-10-01,3,167010,1,Philadelphia,43,19143,0,0,CHO-SCR-58000,12,14.4,4,10.0,4.4,1274
2343,US-2022-136476-CHO-MIL-31000,2024-04-05,2027-10-01,3,136476,1,Bristol,50,37620,0,1,CHO-MIL-31000,9,3.25,1,2.11,1.14,1274
2344,US-2022-119942-CHO-TRI-54000,2024-04-05,2027-09-28,0,119942,1,Philadelphia,43,19120,0,0,CHO-TRI-54000,11,22.5,6,14.7,7.8,1271
2345,US-2022-167010-CHO-TRI-54000,2024-04-05,2027-10-01,3,167010,1,Philadelphia,43,19143,0,0,CHO-TRI-54000,11,15.0,4,9.8,5.2,1274
2346,US-2022-102855-CHO-TRI-54000,2024-04-05,2027-09-27,1,102855,1,Spokane,55,99207,0,3,CHO-TRI-54000,11,22.5,6,14.7,7.8,1270
2347,US-2022-167010-CHO-SCR-58000,2024-04-05,2027-10-01,3,167010,1,Philadelphia,43,19143,0,0,CHO-SCR-58000,12,18.0,5,12.5,5.5,1274
2348,US-2022-167010-CHO-TRI-54000,2024-04-05,2027-10-01,3,167010,1,Philadelphia,43,19143,0,0,CHO-TRI-54000,11,7.5,2,4.9,2.6,1274
2350,US-2022-124541-CHO-NUT-13000,2024-04-06,2027-10-01,3,124541,1,Houston,51,77041,0,2,CHO-NUT-13000,10,20.94,6,14.94,6.0,1273
2351,US-2022-124541-CHO-SCR-58000,2024-04-06,2027-10-01,3,124541,1,Houston,51,77041,0,2,CHO-SCR-58000,12,10.8,3,7.5,3.3,1273
2352,US-2022-100888-CHO-SCR-58000,2024-04-06,2027-10-01,3,100888,1,Jacksonville,36,28540,0,1,CHO-SCR-58000,12,10.8,3,7.5,3.3,1273
2353,US-2022-124541-CHO-TRI-54000,2024-04-06,2027-10-01,3,124541,1,Houston,51,77041,0,2,CHO-TRI-54000,11,7.5,2,4.9,2.6,1273
2354,US-2022-124541-CHO-SCR-58000,2024-04-06,2027-10-01,3,124541,1,Houston,51,77041,0,2,CHO-SCR-58000,12,7.2,2,5.0,2.2,1273
2355,US-2022-140025-CHO-TRI-54000,2024-04-07,2027-10-02,3,140025,1,San Antonio,51,78207,0,2,CHO-TRI-54000,11,30.0,8,19.6,10.4,1273
2356,US-2022-130554-CHO-NUT-13000,2024-04-07,2027-09-30,0,130554,1,Philadelphia,43,19140,0,0,CHO-NUT-13000,10,10.47,3,7.47,3.0,1271
2357,US-2022-166492-CHO-NUT-13000,2024-04-07,2027-10-01,0,166492,1,New York City,34,10035,0,0,CHO-NUT-13000,10,13.96,4,9.96,4.0,1272
2358,US-2022-166492-CHO-SCR-58000,2024-04-07,2027-10-01,0,166492,1,New York City,34,10035,0,0,CHO-SCR-58000,12,7.2,2,5.0,2.2,1272
2359,US-2022-140025-CHO-FUD-51000,2024-04-07,2027-10-02,3,140025,1,San Antonio,51,78207,0,2,CHO-FUD-51000,8,21.6,6,14.4,7.2,1273
2360,US-2022-142027-CHO-SCR-58000,2024-04-09,2027-10-05,3,142027,1,Long Beach,5,90805,0,3,CHO-SCR-58000,12,10.8,3,7.5,3.3,1274
2361,US-2022-101000-CHO-FUD-51000,2024-04-09,2027-10-05,3,101000,1,Norwich,7,6360,0,0,CHO-FUD-51000,8,10.8,3,7.2,3.6,1274
2362,US-2022-116512-CHO-MIL-31000,2024-04-09,2027-10-05,3,116512,1,New York City,34,10024,0,0,CHO-MIL-31000,9,9.75,3,6.33,3.42,1274
2363,US-2022-134201-CHO-TRI-54000,2024-04-10,2027-10-07,3,134201,1,Rochester,34,14609,0,0,CHO-TRI-54000,11,11.25,3,7.35,3.9,1275
2364,US-2022-168767-CHO-FUD-51000,2024-04-10,2027-10-06,3,168767,1,Sacramento,5,95823,0,3,CHO-FUD-51000,8,7.2,2,4.8,2.4,1274
2365,US-2022-134201-CHO-MIL-31000,2024-04-10,2027-10-07,3,134201,1,Rochester,34,14609,0,0,CHO-MIL-31000,9,13.0,4,8.44,4.56,1275
2366,US-2022-125563-CHO-TRI-54000,2024-04-11,2027-10-08,3,125563,1,Tampa,10,33614,0,1,CHO-TRI-54000,11,11.25,3,7.35,3.9,1275
2367,US-2022-125563-CHO-TRI-54000,2024-04-11,2027-10-08,3,125563,1,Tampa,10,33614,0,1,CHO-TRI-54000,11,7.5,2,4.9,2.6,1275
2368,US-2022-111164-CHO-SCR-58000,2024-04-11,2027-10-06,3,111164,1,New York City,34,10009,0,0,CHO-SCR-58000,12,18.0,5,12.5,5.5,1273
2369,US-2022-136987-CHO-FUD-51000,2024-04-11,2027-10-05,2,136987,1,Los Angeles,5,90004,0,3,CHO-FUD-51000,8,7.2,2,4.8,2.4,1272
2370,US-2022-111164-CHO-FUD-51000,2024-04-11,2027-10-06,3,111164,1,New York City,34,10009,0,0,CHO-FUD-51000,8,10.8,3,7.2,3.6,1273
2371,US-2022-136987-CHO-FUD-51000,2024-04-11,2027-10-05,2,136987,1,Los Angeles,5,90004,0,3,CHO-FUD-51000,8,14.4,4,9.6,4.8,1272
2372,US-2022-111164-CHO-SCR-58000,2024-04-11,2027-10-06,3,111164,1,New York City,34,10009,0,0,CHO-SCR-58000,12,3.6,1,2.5,1.1,1273
2373,US-2022-145415-CHO-MIL-31000,2024-04-12,2027-10-08,2,145415,1,Seattle,55,98103,0,3,CHO-MIL-31000,9,9.75,3,6.33,3.42,1274
2374,US-2022-120502-CHO-FUD-51000,2024-04-13,2027-10-10,3,120502,1,Los Angeles,5,90036,0,3,CHO-FUD-51000,8,7.2,2,4.8,2.4,1275
2375,US-2022-168704-CHO-NUT-13000,2024-04-13,2027-10-08,3,168704,1,Huntsville,51,77340,0,2,CHO-NUT-13000,10,13.96,4,9.96,4.0,1273
2376,US-2022-106257-CHO-NUT-13000,2024-04-13,2027-10-08,2,106257,1,Los Angeles,5,90045,0,3,CHO-NUT-13000,10,6.98,2,4.98,2.0,1273
2377,US-2022-168704-CHO-NUT-13000,2024-04-13,2027-10-08,3,168704,1,Huntsville,51,77340,0,2,CHO-NUT-13000,10,6.98,2,4.98,2.0,1273
